league,season,team,spi,win_forecast
Mexico: Liga MX,2017c,León,44.51046,0.05555
Mexico: Liga MX,2017c,Toluca,43.50674,0.05005
Mexico: Liga MX,2017c,Santos Laguna,43.48018,0.04825
Mexico: Liga MX,2017c,Tijuana,41.97186,0.042
Mexico: Liga MX,2017c,Pachuca,42.63473,0.04155
Mexico: Liga MX,2017c,Club América,40.79554,0.0388
Mexico: Liga MX,2017c,Atlas,41.43085,0.03695
Mexico: Liga MX,2017c,Guadalajara,40.41527,0.0343
Mexico: Liga MX,2017c,Necaxa,39.88219,0.03405
Mexico: Liga MX,2017c,Morelia,40.1587,0.0333
Mexico: Liga MX,2017c,Puebla,38.12876,0.0253
Mexico: Liga MX,2017c,Lobos de la BUAP,38.50888,0.0245
Mexico: Liga MX,2017c,Pumas Unam,36.54802,0.02045
Mexico: Liga MX,2017c,Querétaro,34.96721,0.01425
Mexico: Liga MX,2017c,Veracruz,32.03569,0.009
Mexico: Liga MX,2017a,Tigres UANL,,0.19546
Mexico: Liga MX,2017a,Monterrey,,0.1512
Mexico: Liga MX,2017a,Cruz Azul,,0.0905
Mexico: Liga MX,2017a,Toluca,,0.0743
Mexico: Liga MX,2017a,Club América,,0.0722
Mexico: Liga MX,2017a,Atlas,,0.06364
Mexico: Liga MX,2017a,Guadalajara,,0.05982
Mexico: Liga MX,2017a,Santos Laguna,,0.05368
Mexico: Liga MX,2017a,Necaxa,,0.0505
Mexico: Liga MX,2017a,Pachuca,,0.02732
Mexico: Liga MX,2017a,Morelia,,0.0263
Mexico: Liga MX,2017a,León,,0.02614
Mexico: Liga MX,2017a,Pumas Unam,,0.02592
Mexico: Liga MX,2017a,Querétaro,,0.02392
Mexico: Liga MX,2017a,Lobos de la BUAP,,0.02046
Mexico: Liga MX,2017a,Veracruz,,0.01406
Mexico: Liga MX,2017a,Tijuana,,0.01306
Mexico: Liga MX,2017a,Puebla,,0.01152
Mexico: Liga MX,2016c,Tijuana,,0.13914
Mexico: Liga MX,2016c,Pachuca,,0.12394
Mexico: Liga MX,2016c,Monterrey,,0.12166
Mexico: Liga MX,2016c,Toluca,,0.09226
Mexico: Liga MX,2016c,Guadalajara,,0.08176
Mexico: Liga MX,2016c,Club América,,0.0678
Mexico: Liga MX,2016c,Pumas Unam,,0.0592
Mexico: Liga MX,2016c,Santos Laguna,,0.05544
Mexico: Liga MX,2016c,Atlas,,0.0516
Mexico: Liga MX,2016c,Tigres UANL,,0.05082
Mexico: Liga MX,2016c,Querétaro,,0.04536
Mexico: Liga MX,2016c,Puebla,,0.02476
Mexico: Liga MX,2016c,Necaxa,,0.02002
Mexico: Liga MX,2016c,Morelia,,0.01738
Mexico: Liga MX,2016c,Cruz Azul,,0.0168
Mexico: Liga MX,2016c,Chiapas FC,,0.01492
Mexico: Liga MX,2016c,León,,0.0098
Mexico: Liga MX,2016c,Veracruz,,0.00734
